Date Fixed;X;Y;Z;Location Error;Moment;Energy
31-10-10;1106.69;-3427.39;3750.148731;199;4.27E+08;3.52E+04
31-10-10;730.5;1069.49;2578.228731;128;3.23E+08;5.07E+04
31-10-10;1127.73;732.1;2565.488731;10;1.26E+09;1.02E+04
31-10-10;1278.44;-291.41;2657.178731;169;2.23E+08;1.44E+04
31-10-10;1158.81;723.46;2556.138731;7;9.71E+08;1.10E+04
31-10-10;82.61;-1561.76;3699.498731;139;3.65E+08;2.73E+04
31-10-10;1847.16;589.53;3269.228731;22;2.82E+09;1.36E+04
31-10-10;2106.28;595.33;3228.328731;22;1.78E+11;2.66E+04
31-10-10;-4400.56;763.82;3169.368731;426;2.56E+08;5.42E+04
31-10-10;-453.36;1641.97;3885.968731;64;2.77E+08;1.00E+04
31-10-10;903.45;-491.38;2698.378731;16;1.19E+09;1.95E+04
31-10-10;910.32;-469.51;2691.068731;7;8.69E+08;3.04E+04
31-10-10;366.05;-232.88;2741.598731;146;4.47E+08;2.08E+04
31-10-10;343.26;-287.5;2745.298731;257;2.77E+08;3.17E+04
31-10-10;724.45;-233.37;2674.948731;263;1.67E+08;4.24E+04
31-10-10;1237.57;717.29;2727.768731;14;4.78E+10;1.01E+05
31-10-10;151.68;1252.87;1946.308731;7;3.65E+09;1.03E+04
31-10-10;1222.79;-180.7;2982.538731;83;3.04E+08;4.75E+04
01-11-10;289.16;1356.89;1515.808731;82;9.21E+08;1.67E+04
01-11-10;1972.5;544.9;3177.238731;23;2.06E+11;3.27E+04
01-11-10;-773.88;4726.01;3338.988731;61;8.85E+08;1.54E+04
01-11-10;1912.68;3608.65;3841.788731;779;1.02E+09;3.63E+04
01-11-10;519.41;2651.04;1678.208731;128;4.30E+08;1.89E+04
01-11-10;1567.75;-270.98;2772.498731;126;9.09E+08;5.62E+05
01-11-10;1321.1;6.24;2575.568731;12;8.65E+10;3.94E+06
01-11-10;-668.39;236.02;3687.858731;764;1.65E+08;2.00E+04
01-11-10;3845.3;3324.18;5250.208731;13;9.08E+08;1.07E+05
01-11-10;3730.29;2481.57;3096.428731;178;8.74E+08;4.68E+04
01-11-10;2755.53;-362.01;3176.398731;113;5.44E+08;1.74E+05
01-11-10;2081.18;579.19;3216.538731;16;1.50E+11;2.58E+04
01-11-10;2641.44;560.75;2954.958731;35;7.34E+11;1.72E+05
01-11-10;4574.46;1506.04;2785.608731;319;4.50E+08;4.74E+04
01-11-10;1897.93;3277.08;4996.918731;120;6.35E+08;3.83E+04
01-11-10;1257.48;803.66;2810.438731;17;1.51E+10;1.35E+04
01-11-10;1247.8;732.8;2726.838731;12;5.80E+09;2.42E+04
01-11-10;2708.3;3370.36;1820.448731;638;8.92E+08;2.08E+04
01-11-10;1204.06;723.15;2651.908731;14;2.88E+09;1.01E+04
02-11-10;338.48;4891.14;2262.108731;151;5.22E+08;1.12E+04
02-11-10;-2376.53;-3136;5258.918731;932;9.27E+08;1.57E+05
02-11-10;2036.42;590.03;3294.718731;21;8.20E+10;2.39E+04
02-11-10;1438.96;894.18;2985.978731;10;1.59E+10;1.18E+04
02-11-10;2824.77;-487.82;2373.058731;32;1.01E+09;1.98E+04
02-11-10;399.27;4274.21;3538.228731;73;6.23E+08;1.90E+04
02-11-10;1433.66;882.33;2950.838731;17;1.11E+10;1.14E+04
02-11-10;1470.43;855.02;3015.638731;23;2.08E+09;1.70E+04
02-11-10;3412.1;1167.67;4231.668731;72;1.17E+09;1.06E+05
02-11-10;606.53;1225.88;2563.808731;108;7.69E+08;4.16E+04
02-11-10;1916.56;778.9;2408.678731;1202;5.05E+08;1.76E+04
02-11-10;479.93;2968.06;1996.148731;417;5.83E+08;3.32E+04
02-11-10;1107;785.92;2518.918731;5;4.52E+09;2.24E+04
02-11-10;1617.82;-173.97;2969.638731;75;2.37E+09;1.03E+04
02-11-10;632.68;316.37;3395.328731;112;1.07E+09;2.13E+04
02-11-10;1204.77;733.28;2718.788731;12;1.30E+10;1.25E+04
02-11-10;2071.7;546.35;3311.508731;14;1.45E+11;4.90E+04
02-11-10;705.57;-39.72;2508.938731;190;6.54E+08;9.58E+04
02-11-10;728;-561;2743.568731;314;6.61E+08;1.46E+04
02-11-10;1220.96;769.56;2715.428731;15;9.08E+09;4.65E+04
02-11-10;661.6;743.71;3885.008731;180;1.75E+09;8.79E+04
02-11-10;259.58;-1727.88;2851.098731;362;1.52E+08;6.61E+05
02-11-10;1753.36;-177.56;2860.178731;61;3.53E+08;1.78E+04
02-11-10;1299.29;3198.58;1743.568731;165;9.15E+08;5.78E+05
02-11-10;1105.55;-23.54;2484.128731;117;7.35E+08;4.62E+04
02-11-10;1197.25;732.96;2638.038731;10;2.47E+11;1.53E+06
02-11-10;1293.32;749.08;2791.238731;12;5.29E+09;1.39E+04
02-11-10;1104.82;757.89;2546.268731;9;1.26E+10;7.82E+04
02-11-10;1283.09;797.78;2786.778731;16;2.32E+09;3.79E+04
03-11-10;1584.94;-286.02;2766.908731;146;9.95E+08;1.71E+04
03-11-10;304.52;-228.74;3192.218731;133;6.07E+08;1.03E+04
03-11-10;1215.64;1913.72;2947.898731;176;4.99E+08;1.16E+04
03-11-10;2773.77;986.83;2537.958731;1034;3.77E+08;2.73E+04
03-11-10;1234.21;754.28;2721.388731;16;1.24E+10;2.54E+04
03-11-10;3402.94;2315.5;1665.188731;278;5.89E+08;7.41E+04
03-11-10;343.26;-287.5;2745.298731;245;7.45E+08;1.77E+04
03-11-10;3701.27;4954.24;2679.908731;454;8.62E+08;4.52E+04
03-11-10;-1794.39;-2571.31;4992.078731;448;2.23E+09;5.86E+04
03-11-10;174.13;2957.01;3206.318731;236;2.33E+09;3.93E+04
03-11-10;1374.34;731.84;2885.768731;13;1.62E+09;1.59E+04
03-11-10;2120.13;950.58;3007.668731;117;2.40E+08;1.01E+04
03-11-10;1618.45;-293.65;2880.758731;101;1.56E+09;1.46E+04
03-11-10;2308.39;-121.77;3063.198731;15;4.28E+11;1.11E+05
03-11-10;-1067.44;1840.36;1574.208731;199;3.82E+09;9.86E+04
03-11-10;-2141.3;3675.7;1534.298731;147;2.81E+09;2.51E+04
03-11-10;830.65;1051.09;2522.998731;71;3.49E+09;1.35E+04
03-11-10;-35.78;-307.69;2802.468731;32;2.00E+10;2.17E+04
03-11-10;358.98;485.23;2583.638731;15;1.97E+09;4.16E+04
03-11-10;323.09;691.85;2584.698731;8;9.36E+08;1.68E+04
03-11-10;2052.32;562.43;3290.638731;19;1.64E+11;2.19E+04
03-11-10;780.39;-225.99;1578.578731;133;8.11E+08;1.08E+04
03-11-10;1411.69;810.31;3022.448731;18;2.06E+09;2.13E+04
04-11-10;2203.25;815.12;3678.588731;18;4.49E+11;2.41E+04
04-11-10;2047.11;680.64;3104.368731;18;1.26E+11;1.25E+04
04-11-10;2044.73;501.91;2999.078731;17;4.67E+10;1.41E+04
04-11-10;-45.58;-1502.17;2085.868731;176;8.21E+08;1.17E+04
04-11-10;774.04;-430.67;2725.628731;221;4.31E+08;1.86E+04
04-11-10;1107.27;649.68;4561.188731;68;4.68E+08;3.56E+05
04-11-10;-275;228.94;1580.418731;503;8.95E+08;3.94E+05
04-11-10;2680.08;710.14;3079.498731;19;3.81E+11;1.58E+04
04-11-10;2174.75;557.66;3304.388731;16;1.56E+11;3.65E+04
04-11-10;-952.65;-2784.2;2332.538731;383;2.45E+09;3.12E+04
04-11-10;1580.47;-355.97;2706.968731;94;5.90E+08;1.32E+04
04-11-10;2659.73;771.24;5242.158731;150;6.69E+07;1.06E+04
04-11-10;2859.54;3286.71;2290.718731;149;7.30E+08;1.25E+04
04-11-10;4915.85;1527;2725.238731;44;4.66E+08;1.30E+04
04-11-10;1358.81;-418.99;2864.118731;89;2.89E+09;1.28E+04
04-11-10;3718;1593.78;4579.768731;448;1.12E+09;2.61E+04
04-11-10;1427.85;686.09;2904.828731;17;5.47E+09;1.96E+04
04-11-10;-196.48;-430.19;2621.628731;12;8.94E+09;4.84E+04
04-11-10;2064.54;304.33;2927.378731;34;2.78E+09;5.56E+04
04-11-10;1248.23;818.5;2972.628731;16;1.15E+09;1.18E+04
04-11-10;1810.41;22.91;3182.768731;130;3.79E+08;3.31E+04
05-11-10;1242.45;750.01;2803.318731;20;1.65E+10;2.46E+04
05-11-10;2196.46;441.38;3051.078731;13;3.63E+09;2.18E+04
05-11-10;699.96;-514.4;1963.418731;144;3.03E+08;2.69E+04
05-11-10;1681.23;900.28;2390.828731;15;1.17E+09;1.78E+04
05-11-10;4487.14;-270.86;2752.728731;299;6.54E+08;1.10E+04
05-11-10;794.3;3138.93;1868.388731;255;1.01E+09;3.19E+04
05-11-10;1683.24;-77.68;2451.868731;71;1.74E+08;1.03E+05
05-11-10;1456.17;-176.03;2516.928731;90;7.96E+08;1.40E+04
05-11-10;1978.53;531.62;3036.538731;18;5.65E+10;1.10E+04
05-11-10;2190.58;585.09;3324.258731;13;8.92E+10;1.61E+04
05-11-10;489.32;531.12;4268.558731;43;3.00E+09;1.14E+04
05-11-10;1274.47;-231.59;2785.018731;93;1.35E+09;1.47E+04
05-11-10;1527.02;-501.29;2769.748731;90;2.26E+09;1.83E+04
05-11-10;3141.48;-983.59;5074.568731;259;3.85E+09;1.66E+04
05-11-10;-4361.86;2546.58;1750.478731;89;5.49E+08;1.77E+04
05-11-10;-1341.56;-1732.29;2122.308731;51;2.28E+09;1.82E+04
05-11-10;3017.07;3405.73;3613.868731;73;3.91E+09;2.03E+04
05-11-10;3777.21;-1522.49;2234.778731;299;2.35E+09;2.28E+04
05-11-10;3710.9;4487.23;2849.078731;445;3.58E+09;3.81E+04
05-11-10;1183.39;678.33;2668.598731;31;3.52E+09;1.30E+04
05-11-10;223.63;1360.74;2293.978731;81;6.81E+08;1.60E+04
05-11-10;2254.7;-278.75;2100.708731;302;5.38E+08;1.25E+04
05-11-10;-110.69;-232.94;2774.468731;38;1.15E+10;1.21E+05
05-11-10;790.65;1349.71;2427.388731;130;9.16E+07;1.16E+04
06-11-10;1036.75;146.41;2893.548731;80;2.34E+08;1.18E+04
06-11-10;1986.43;548.81;3132.218731;20;1.79E+11;4.09E+04
06-11-10;382.74;790.58;2673.438731;10;3.72E+10;1.37E+05
06-11-10;2207.9;595.4;3306.688731;18;2.07E+11;4.31E+04
06-11-10;85.99;1291.57;2022.698731;6;1.70E+09;1.79E+05
06-11-10;958.81;-453.4;2783.218731;182;9.79E+08;2.79E+04
06-11-10;1357.07;795.58;2843.698731;18;2.39E+09;3.07E+04
06-11-10;1332.22;-4644.43;1432.358731;212;6.52E+08;1.76E+04
06-11-10;2309.4;-72.68;3008.478731;9;2.57E+11;5.60E+04
06-11-10;1424.85;-442.57;2773.538731;100;4.59E+08;5.19E+04
06-11-10;992.2;-1023.7;4267.898731;43;5.15E+08;2.71E+04
06-11-10;1687.06;-951.34;2390.758731;401;1.36E+09;3.09E+04
06-11-10;1369.2;-771.51;2150.818731;121;2.07E+09;1.22E+05
06-11-10;2320.02;-1465.52;2800.418731;736;2.23E+09;4.01E+04
06-11-10;1371.86;724.95;2885.368731;16;4.43E+09;1.81E+04
06-11-10;1277.36;780.06;2833.708731;19;8.78E+08;1.12E+04
06-11-10;1885.09;653.22;1704.288731;8;6.52E+08;1.52E+04
07-11-10;1264.64;819.74;2833.978731;19;5.73E+09;1.22E+04
07-11-10;1285.58;799.27;2751.508731;18;8.64E+09;3.42E+04
07-11-10;2076;483.6;3254.798731;23;1.11E+11;1.54E+04
07-11-10;1014.5;557.86;2513.068731;13;1.05E+09;1.11E+05
07-11-10;1273.61;714.05;2716.828731;12;9.36E+09;3.29E+04
07-11-10;2752.11;762.46;3205.668731;20;1.38E+12;1.31E+05
07-11-10;379.7;-1825.56;3123.948731;724;3.02E+08;2.50E+04
07-11-10;2712.71;243.71;3613.548731;100;2.42E+08;1.83E+04
07-11-10;1101.02;1300.46;1984.058731;195;2.94E+08;1.47E+04
07-11-10;2138.09;567.58;3216.708731;17;1.84E+11;2.63E+04
07-11-10;2670.11;3103.34;3213.158731;303;3.45E+08;2.53E+04
07-11-10;2180.49;485.56;2944.168731;19;4.55E+10;1.10E+04
07-11-10;3063.08;-233.16;2981.938731;80;1.01E+09;7.12E+04
07-11-10;-284.57;2294.84;4304.628731;138;2.22E+09;1.99E+04
07-11-10;1106.48;754.01;2552.868731;10;6.20E+09;1.07E+04
07-11-10;1097.43;741.79;2554.118731;8;1.66E+10;4.52E+04
07-11-10;-3224.4;320.07;2063.218731;42;6.92E+08;6.34E+04
07-11-10;1061.48;783.27;2475.458731;4;8.76E+09;1.42E+04
07-11-10;2716.67;814.67;3049.178731;17;5.72E+11;1.97E+04
07-11-10;1172.31;727.16;2625.938731;18;2.63E+09;2.76E+04
07-11-10;343.26;-287.5;2745.298731;234;2.01E+08;3.04E+04
07-11-10;398.18;-306.2;2825.548731;114;2.58E+09;1.66E+04
07-11-10;617.73;-734.82;2577.268731;12;1.76E+09;1.28E+05
07-11-10;664.63;-824.04;2635.098731;27;1.23E+09;4.46E+04
07-11-10;1092.44;376.18;4251.848731;139;6.44E+08;5.50E+04
07-11-10;1346.99;-468.14;2740.348731;97;1.49E+08;3.36E+04
08-11-10;2226.9;668.09;3000.718731;26;3.13E+11;3.27E+04
08-11-10;2283.55;500.7;2854.958731;24;1.00E+11;1.44E+04
08-11-10;2012.09;560.72;3168.448731;15;2.71E+09;1.07E+04
08-11-10;1678.92;-1614.97;3509.438731;333;1.58E+08;1.16E+04
08-11-10;1064.94;369.32;2607.098731;19;4.65E+09;1.53E+04
08-11-10;1746.04;-569.15;2826.068731;115;4.90E+08;1.11E+04
08-11-10;-991.8;-3136.28;1432.348731;424;5.26E+08;7.53E+04
08-11-10;2140.14;554.55;3358.158731;22;1.29E+11;1.99E+04
08-11-10;1393.26;813.97;2977.628731;24;1.80E+09;1.12E+05
08-11-10;1292.97;691.86;2737.718731;14;2.91E+09;1.51E+04
08-11-10;1358.35;-408.82;2760.878731;322;7.69E+08;3.71E+04
08-11-10;835.25;-512.81;2559.538731;14;1.42E+10;2.50E+04
08-11-10;849.61;-352.09;2765.868731;243;3.40E+08;6.12E+04
08-11-10;1846.09;1069.46;1874.318731;23;6.73E+08;3.22E+04
08-11-10;1340.19;762.98;2796.178731;10;3.14E+08;2.07E+04
09-11-10;1243.33;732.98;2718.278731;11;1.35E+09;1.48E+04
09-11-10;1396.84;708.55;2897.608731;12;4.15E+09;9.96E+04
09-11-10;352.67;83.55;2721.448731;159;8.36E+08;5.85E+05
09-11-10;1514.82;-500.54;2761.888731;293;4.82E+08;1.25E+04
09-11-10;1374.65;-97.17;2724.288731;104;9.64E+08;1.87E+04
09-11-10;1980.4;652.28;3034.528731;23;9.17E+10;2.49E+04
09-11-10;1082.63;-181.42;2582.658731;16;3.71E+08;1.29E+04
09-11-10;1326.31;-84.65;2566.158731;12;6.71E+08;1.37E+04
09-11-10;1070.29;714.12;2504.428731;11;6.39E+08;2.87E+04
09-11-10;2268.97;515.44;3201.928731;25;1.46E+11;2.01E+04
09-11-10;1961.62;516.35;3098.568731;17;9.11E+10;1.80E+04
09-11-10;-83.02;-291.98;2727.478731;27;4.31E+10;5.53E+04
09-11-10;1366.11;768.73;2902.438731;20;8.59E+08;1.09E+04
09-11-10;1514.82;-500.54;2761.888731;105;9.03E+08;2.01E+04
09-11-10;1211.42;-186.66;2413.198731;75;1.84E+08;1.60E+04
09-11-10;2160.31;530.14;3242.568731;18;1.55E+11;1.67E+04
10-11-10;1349.79;-273.82;2779.688731;384;3.70E+08;1.66E+04
10-11-10;1844.4;669.19;2510.538731;48;1.72E+09;1.26E+04
10-11-10;1849.72;865.54;2114.678731;3;1.10E+09;1.10E+04
10-11-10;1517.22;-495.75;2762.718731;113;6.25E+08;1.68E+05
10-11-10;1984.58;630.7;3238.858731;13;1.25E+11;2.72E+04
10-11-10;-2042.23;-1358.95;2789.258731;68;1.17E+09;1.60E+04
10-11-10;1912.19;-276.36;3080.468731;93;2.41E+09;1.41E+05
10-11-10;2184.51;602.53;3262.938731;107;4.19E+09;1.42E+04
10-11-10;956.59;-418.67;2836.508731;387;5.87E+08;1.28E+05
10-11-10;2174.77;408.04;2605.848731;85;1.15E+09;1.06E+04
10-11-10;1226.35;716.04;2725.628731;31;4.16E+09;1.72E+04
10-11-10;1368.74;2514.33;2204.158731;170;1.47E+09;1.67E+05
10-11-10;2175.95;421.16;2481.248731;96;4.10E+08;1.13E+04
10-11-10;767.07;-2003.06;2751.288731;569;2.25E+07;5.29E+04
10-11-10;894.46;1017.12;2375.698731;11;4.89E+09;2.95E+04
10-11-10;779.93;824.28;2446.928731;5;1.87E+11;1.05E+06
10-11-10;2527.96;-4573.47;4975.088731;129;1.01E+09;5.73E+04
10-11-10;723.62;361.72;2628.018731;113;5.09E+08;4.33E+04
10-11-10;1581.66;-328.31;2798.448731;86;4.49E+08;3.10E+04
10-11-10;3154.97;168.22;2860.098731;43;9.99E+08;1.11E+04
10-11-10;746.56;627.38;2486.298731;5;9.15E+09;1.04E+05
10-11-10;967.96;1296.67;3577.488731;98;4.09E+08;2.53E+04
10-11-10;2320.34;483.52;2758.278731;24;1.57E+11;1.91E+04
10-11-10;1430.43;806.99;3010.658731;11;2.11E+09;1.62E+04
10-11-10;997.09;-678.75;3519.788731;23;2.02E+09;2.97E+04
10-11-10;-2036.4;4952.51;4889.678731;464;1.23E+09;1.19E+05
10-11-10;1036.22;1289.9;1780.528731;82;5.32E+08;1.61E+04
10-11-10;1578.73;6.69;2712.038731;12;2.42E+10;1.06E+04
11-11-10;1415.75;-332.66;2737.028731;189;1.63E+08;1.33E+04
11-11-10;2298.69;-77.64;2865.228731;21;4.65E+11;1.01E+05
11-11-10;3281.89;1219.75;3987.648731;137;6.46E+08;1.27E+04
11-11-10;-2479.63;214.13;3211.348731;217;8.48E+08;1.21E+04
11-11-10;1962.33;505.95;3097.028731;15;1.42E+11;2.51E+04
11-11-10;-766.15;-2071.42;4066.298731;286;7.35E+08;1.08E+04
11-11-10;2786.05;-555.41;3620.398731;104;6.76E+08;1.64E+04
11-11-10;1490.32;-359.77;2806.198731;100;3.63E+09;1.04E+04
11-11-10;540.09;384.5;2728.798731;155;1.12E+08;1.17E+04
11-11-10;462.12;-912.27;4527.448731;175;1.26E+09;3.54E+04
11-11-10;3212.89;2784.51;4120.268731;291;2.82E+09;9.69E+04
11-11-10;1374.11;-334.01;2723.818731;245;8.78E+08;2.71E+04
11-11-10;3343.97;2292.45;1909.508731;237;1.28E+09;1.45E+04
11-11-10;1392.59;727.7;2866.228731;21;3.82E+09;1.03E+04
11-11-10;1129.06;-34.06;2751.498731;167;2.25E+08;1.19E+04
11-11-10;2856.46;508.71;3877.058731;496;3.08E+08;2.05E+04
11-11-10;1487.35;-292.7;2665.418731;131;4.18E+08;2.93E+04
11-11-10;749.54;395.13;2027.038731;61;3.24E+09;2.75E+05
11-11-10;2410.38;742.66;3274.578731;19;3.20E+11;1.30E+04
11-11-10;1195.06;776.1;2727.568731;19;6.05E+08;1.27E+04
11-11-10;-1307.01;2465.03;3570.198731;256;1.20E+09;1.24E+04
11-11-10;3084.11;2812.8;2832.298731;202;1.43E+09;1.60E+04
11-11-10;1307.37;430.69;4970.698731;234;1.67E+08;4.17E+05
11-11-10;1514.82;-500.54;2761.888731;104;2.52E+09;2.98E+04
11-11-10;872.11;81.96;3709.958731;93;1.16E+09;1.16E+04
11-11-10;1163.93;632.38;3150.448731;59;2.10E+08;6.99E+04
11-11-10;1248.08;780.98;2795.898731;15;4.93E+09;1.48E+04
11-11-10;1272.71;764.48;2825.278731;18;2.67E+10;6.99E+05
11-11-10;4767.01;-663.68;3422.918731;357;8.67E+08;1.66E+04
11-11-10;-185.9;3008.25;2105.228731;507;7.53E+08;6.80E+04
11-11-10;2976.53;276.22;3471.238731;161;9.94E+08;1.14E+04
11-11-10;1347.94;903.74;3968.048731;32;7.59E+08;3.54E+05
11-11-10;1509.24;-426.79;2753.368731;178;5.29E+08;1.16E+04
11-11-10;1407.5;-504.37;2755.588731;330;5.26E+08;2.46E+05
11-11-10;3301.35;3813.62;1517.748731;951;3.17E+08;1.01E+04
11-11-10;-465.8;-342.38;3370.738731;46;3.02E+08;1.02E+05
11-11-10;1650.84;152.37;2292.708731;149;1.44E+08;1.68E+04
11-11-10;1488.91;905.46;3075.278731;19;1.82E+09;2.20E+04
12-11-10;1514.82;-500.54;2761.888731;264;1.76E+08;1.34E+04
12-11-10;38.73;309.19;3104.388731;104;6.95E+08;4.45E+04
12-11-10;-559.21;764.34;2072.738731;331;3.57E+08;1.19E+05
12-11-10;1385.68;873.6;2973.828731;11;2.10E+10;1.50E+04
12-11-10;1620.05;-190.49;2897.808731;76;6.06E+08;1.57E+04
12-11-10;2487.48;824.38;3350.118731;12;3.35E+11;1.11E+04
12-11-10;2047.3;540.25;3273.128731;12;2.12E+11;3.75E+04
12-11-10;341.97;-287.18;2742.158731;113;1.15E+09;6.51E+04
12-11-10;1110.76;605.66;1751.248731;15;1.54E+08;3.19E+04
12-11-10;621.78;-832.28;2845.218731;247;1.17E+08;1.06E+04
12-11-10;1572.6;47.76;2858.258731;64;2.39E+09;1.16E+04
12-11-10;363.84;-2404.76;2193.588731;759;2.90E+08;1.43E+04
12-11-10;4686.18;683.49;3835.928731;505;2.27E+09;3.66E+04
12-11-10;842.42;-357.61;2754.258731;244;1.66E+08;1.10E+04
12-11-10;-96.11;-1217.54;2341.388731;114;2.58E+09;1.25E+04
12-11-10;2017.14;822.32;2132.858731;222;3.71E+08;1.23E+04
12-11-10;4141.11;-519.91;3090.528731;566;2.51E+09;2.67E+04
12-11-10;-1023.28;-1370.48;3745.448731;103;1.17E+09;1.80E+04
12-11-10;-405.23;2533.63;2256.988731;139;1.05E+09;1.38E+04
12-11-10;1394.04;-271.89;2761.788731;231;1.47E+08;1.28E+04
12-11-10;1101.61;712.29;2746.158731;20;1.82E+11;3.01E+06
12-11-10;1093.72;736.49;2542.258731;7;2.49E+10;3.81E+04
12-11-10;353.34;563.98;4457.358731;66;1.46E+09;1.06E+04
12-11-10;2892.97;3128.35;4728.588731;239;3.02E+09;8.04E+04
12-11-10;1420.99;662.32;2713.118731;29;3.00E+09;3.57E+04
12-11-10;1655.64;1097.96;3097.568731;84;1.14E+09;1.35E+04
12-11-10;1283.63;694.79;2720.398731;21;3.57E+09;2.08E+04
12-11-10;2043.13;3688.94;4981.088731;289;1.39E+09;4.33E+04
12-11-10;-521.99;1266.33;3352.678731;97;7.04E+08;1.29E+06
12-11-10;2072.47;-1987.07;2644.198731;181;4.00E+09;1.28E+04
12-11-10;3180.99;914.12;2752.008731;185;8.98E+08;1.02E+05
12-11-10;812.53;1149.18;2380.768731;210;8.85E+08;1.57E+04
12-11-10;1022.86;366.78;2952.048731;114;4.76E+08;1.57E+04
12-11-10;1228.91;-216;2793.988731;149;1.61E+08;2.19E+04
12-11-10;501.18;819.97;2526.828731;154;2.28E+08;6.68E+04
12-11-10;-816.03;1507.16;2673.008731;171;4.49E+08;2.21E+04
12-11-10;1336.07;764.58;2800.098731;11;6.86E+09;1.43E+04
12-11-10;891.89;-663.12;2477.218731;111;8.52E+08;2.64E+04
12-11-10;-4938.83;-543.73;3848.568731;1023;6.34E+08;1.56E+04
12-11-10;2157.14;20.78;4244.948731;47;5.38E+08;5.89E+04
12-11-10;1347.73;-190.73;2687.438731;83;4.57E+08;1.80E+04
12-11-10;1467.9;289.21;2680.188731;45;6.72E+07;1.50E+04
12-11-10;1672.22;-455.65;2597.988731;149;7.83E+08;1.54E+04
12-11-10;1666.17;414.32;2681.738731;202;1.41E+08;2.52E+04
12-11-10;1916.6;1464.9;3699.798731;72;5.71E+08;1.02E+04
12-11-10;1530.45;-222.41;2755.028731;64;1.96E+08;2.15E+04
12-11-10;495.64;769.48;2681.708731;75;3.61E+08;1.07E+04
12-11-10;1133.44;1380.44;3627.928731;102;2.79E+09;2.30E+05
12-11-10;947.69;1284.73;3234.348731;84;3.53E+08;1.23E+04
12-11-10;-304.45;-493.11;2566.058731;135;1.01E+09;4.65E+05
12-11-10;664.78;-353.02;2552.638731;24;1.58E+09;2.46E+04
12-11-10;664.62;-370.62;2522.098731;16;1.09E+09;3.22E+04
12-11-10;649.21;679.15;2646.498731;9;1.57E+11;1.35E+06
12-11-10;648.57;661;2680.978731;14;1.81E+09;1.36E+05
12-11-10;1291.33;748.96;2738.038731;4;1.10E+08;5.43E+04
12-11-10;767.76;-481.13;2731.058731;209;9.50E+08;1.55E+04
12-11-10;1929.73;481.46;3364.528731;8;1.00E+11;1.99E+04
13-11-10;1774.21;-178.99;5246.468731;435;5.53E+08;2.00E+04
13-11-10;951.51;1268.63;2397.218731;129;1.32E+08;1.60E+04
13-11-10;1779.06;-24.32;2894.328731;89;4.65E+08;3.96E+04
13-11-10;1031.49;74.95;2333.208731;82;2.20E+09;1.01E+04
13-11-10;1705.69;7.51;2100.148731;56;2.59E+09;2.67E+04
13-11-10;1514.82;-500.54;2761.888731;171;1.68E+08;1.93E+04
13-11-10;1466.82;-232.51;2734.478731;156;2.47E+08;2.96E+04
13-11-10;1784.5;-68.74;3150.368731;76;2.85E+08;1.95E+05
13-11-10;1577.6;1278.74;3503.458731;74;8.94E+08;7.03E+04
13-11-10;1381.93;772.88;2917.718731;16;3.95E+09;1.48E+04
13-11-10;1539.48;-92.76;2724.298731;109;2.44E+08;2.16E+04
13-11-10;2369.2;-3662.45;4067.258731;77;5.78E+08;3.59E+05
13-11-10;1213.79;748.52;2820.368731;19;1.10E+10;1.41E+04
13-11-10;1138.75;-445.87;2936.008731;103;5.39E+08;1.65E+04
13-11-10;-2232.16;2213.17;2577.558731;137;8.86E+08;2.21E+04
13-11-10;1499.56;-391.53;2763.978731;192;9.37E+08;1.95E+04
13-11-10;1501.6;-477.12;2768.588731;107;2.80E+08;1.27E+04
13-11-10;2126.19;569.33;3359.918731;19;7.83E+10;1.21E+04
13-11-10;1671.42;838.53;4646.518731;27;7.03E+08;1.62E+04
13-11-10;1272.09;718.79;2714.448731;10;7.97E+08;3.32E+04
14-11-10;1324.67;760.37;2801.528731;11;8.22E+08;1.45E+04
14-11-10;2002.78;496.68;3384.298731;17;1.04E+11;2.53E+04
14-11-10;581.06;547.98;2985.218731;117;1.51E+08;1.32E+04
14-11-10;1934.88;1983.02;3506.988731;180;3.72E+08;1.18E+04
14-11-10;153.81;1132.87;2481.128731;212;7.70E+08;1.49E+04
14-11-10;1244.3;728.55;2701.538731;17;3.21E+10;5.71E+04
14-11-10;1246.31;803.21;2773.528731;14;4.90E+09;1.77E+04
14-11-10;2188.49;576.61;2847.508731;23;7.40E+10;4.42E+04
14-11-10;804.55;-386.49;2740.888731;183;4.36E+08;1.23E+04
14-11-10;1375.67;819.57;2897.198731;19;1.68E+09;1.52E+04
14-11-10;853.06;-47.55;2333.648731;103;1.21E+08;2.82E+04
14-11-10;600.32;612.13;2776.628731;13;2.42E+10;9.17E+04
14-11-10;1318.29;723.45;2778.488731;21;1.26E+10;4.31E+05
14-11-10;579.31;833.42;2512.998731;152;3.22E+08;2.37E+04
14-11-10;1227.4;760.28;2819.968731;8;8.98E+08;1.39E+04
14-11-10;870.73;-348.26;2708.608731;162;1.57E+08;6.13E+04
14-11-10;820.42;167.5;2370.518731;85;9.73E+07;1.10E+04
14-11-10;1093;19.28;3137.578731;70;2.96E+08;1.08E+04
14-11-10;3131.92;657.22;4641.238731;68;4.42E+08;1.12E+04
14-11-10;-102.65;1067.16;2449.428731;237;3.00E+08;2.86E+04
14-11-10;1751.06;630.71;3018.618731;15;1.85E+09;1.38E+04
14-11-10;-575.84;1651.76;3209.418731;286;1.01E+09;2.13E+04
